X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.363000E+01   0.363000E+01   0.255900E+04   0.255900E+04   0.257192E+04  -0.129190E+02  -0.118312E+00
   0.360000E+01   0.360000E+01   0.250100E+04   0.250100E+04   0.254799E+04  -0.469893E+02  -0.434006E+00
   0.900000E+00   0.900000E+00   0.755000E+03   0.755000E+03   0.775959E+03  -0.209593E+02  -0.252337E+00
   0.880000E+00   0.880000E+00   0.759000E+03   0.759000E+03   0.765919E+03  -0.691853E+01  -0.833133E-01
   0.101000E+01   0.101000E+01   0.829000E+03   0.829000E+03   0.832080E+03  -0.308022E+01  -0.367872E-01
   0.106000E+01   0.106000E+01   0.785000E+03   0.785000E+03   0.858087E+03  -0.730869E+02  -0.874534E+00
   0.930000E+00   0.930000E+00   0.800000E+03   0.800000E+03   0.791115E+03   0.888508E+01   0.106554E+00
   0.198000E+01   0.198000E+01   0.149200E+04   0.149200E+04   0.138954E+04   0.102463E+03   0.112056E+01
   0.198000E+01   0.198000E+01   0.146500E+04   0.146500E+04   0.138954E+04   0.754630E+02   0.827755E+00
   0.199000E+01   0.199000E+01   0.142200E+04   0.142200E+04   0.139584E+04   0.261560E+02   0.288176E+00
   0.199000E+01   0.199000E+01   0.146200E+04   0.146200E+04   0.139584E+04   0.661560E+02   0.725711E+00
   0.493000E+01   0.493000E+01   0.365900E+04   0.365900E+04   0.368938E+04  -0.303784E+02  -0.232596E+00
   0.495000E+01   0.495000E+01   0.371600E+04   0.371600E+04   0.370776E+04   0.823518E+01   0.625472E-01
   0.496000E+01   0.496000E+01   0.373100E+04   0.373100E+04   0.371697E+04   0.140288E+02   0.106314E+00
   0.576000E+01   0.576000E+01   0.441400E+04   0.441400E+04   0.448160E+04  -0.676048E+02  -0.461017E+00
   0.410000E+01   0.410000E+01   0.256300E+04   0.256300E+04   0.277728E+04  -0.214277E+03  -0.194871E+01
   0.402000E+01   0.402000E+01   0.250200E+04   0.250200E+04   0.271173E+04  -0.209729E+03  -0.192677E+01
   0.715000E+01   0.715000E+01   0.574500E+04   0.574500E+04   0.570003E+04   0.449685E+02   0.255494E+00
   0.713000E+01   0.713000E+01   0.570700E+04   0.570700E+04   0.567832E+04   0.286777E+02   0.163706E+00
   0.711000E+01   0.711000E+01   0.567300E+04   0.567300E+04   0.565665E+04   0.163549E+02   0.937605E-01
   0.591000E+01   0.591000E+01   0.450700E+04   0.450700E+04   0.441563E+04   0.913692E+02   0.616449E+00
   0.591000E+01   0.591000E+01   0.463000E+04   0.463000E+04   0.441563E+04   0.214369E+03   0.142372E+01
   0.112000E+01   0.112000E+01   0.569000E+03   0.569000E+03   0.875779E+03  -0.306779E+03  -0.371648E+01
   0.113000E+01   0.113000E+01   0.586000E+03   0.586000E+03   0.881058E+03  -0.295058E+03  -0.357033E+01
   0.118000E+01   0.118000E+01   0.604000E+03   0.604000E+03   0.907640E+03  -0.303640E+03  -0.366567E+01
   0.164000E+01   0.164000E+01   0.119700E+04   0.119700E+04   0.116619E+04   0.308053E+02   0.350868E+00
   0.173000E+01   0.173000E+01   0.125400E+04   0.125400E+04   0.121966E+04   0.343358E+02   0.387954E+00
   0.430000E+01   0.430000E+01   0.325500E+04   0.325500E+04   0.310583E+04   0.149168E+03   0.122377E+01
   0.401000E+01   0.401000E+01   0.297000E+04   0.297000E+04   0.286048E+04   0.109516E+03   0.940422E+00
   0.402000E+01   0.402000E+01   0.297300E+04   0.297300E+04   0.286881E+04   0.104185E+03   0.894075E+00
   0.329000E+01   0.329000E+01   0.237200E+04   0.237200E+04   0.228568E+04   0.863215E+02   0.818069E+00
   0.163000E+01   0.163000E+01   0.113600E+04   0.113600E+04   0.116031E+04  -0.243109E+02  -0.278585E+00
   0.448000E+01   0.448000E+01   0.342100E+04   0.342100E+04   0.326201E+04   0.158993E+03   0.127008E+01
   0.990000E+00   0.990000E+00   0.819000E+03   0.819000E+03   0.808264E+03   0.107360E+02   0.128464E+00
   0.340000E+01   0.340000E+01   0.242100E+04   0.242100E+04   0.237026E+04   0.507389E+02   0.476393E+00
   0.340000E+01   0.340000E+01   0.242100E+04   0.242100E+04   0.237026E+04   0.507389E+02   0.476393E+00
   0.461000E+01   0.461000E+01   0.344700E+04   0.344700E+04   0.337663E+04   0.703696E+02   0.558571E+00
   0.464000E+01   0.464000E+01   0.344700E+04   0.344700E+04   0.340330E+04   0.437017E+02   0.346663E+00
   0.543000E+01   0.543000E+01   0.415800E+04   0.415800E+04   0.413423E+04   0.237678E+02   0.168695E+00
   0.154000E+01   0.154000E+01   0.112100E+04   0.112100E+04   0.110787E+04   0.131252E+02   0.150979E+00
   0.343000E+01   0.343000E+01   0.246200E+04   0.246200E+04   0.239353E+04   0.684656E+02   0.638834E+00
   0.301000E+01   0.301000E+01   0.212200E+04   0.212200E+04   0.207577E+04   0.462263E+02   0.455976E+00
   0.135000E+01   0.135000E+01   0.110800E+04   0.110800E+04   0.100028E+04   0.107723E+03   0.124682E+01
   0.470000E+00   0.470000E+00   0.538000E+03   0.538000E+03   0.559721E+03  -0.217211E+02  -0.267845E+00
   0.445000E+01   0.445000E+01   0.324800E+04   0.324800E+04   0.323577E+04   0.122268E+02   0.100067E+00
   0.131000E+01   0.131000E+01   0.102100E+04   0.102100E+04   0.978168E+03   0.428316E+02   0.500156E+00
   0.768000E+01   0.768000E+01   0.665465E+04   0.665465E+04   0.650321E+04   0.151439E+03   0.366779E+00
   0.930000E+01   0.930000E+01   0.800600E+04   0.800600E+04   0.852190E+04  -0.515903E+03  -0.637996E+00
   0.600000E+00   0.600000E+00   0.532100E+03   0.532100E+03   0.615809E+03  -0.837086E+02  -0.990551E+00
   0.530000E+00   0.530000E+00   0.531970E+03   0.531970E+03   0.583910E+03  -0.519401E+02  -0.615572E+00
   0.600000E+00   0.600000E+00   0.520880E+03   0.520880E+03   0.615809E+03  -0.949286E+02  -0.112565E+01
   0.632000E+01   0.632000E+01   0.499844E+04   0.499844E+04   0.501573E+04  -0.172916E+02  -0.919650E-01
   0.139000E+01   0.139000E+01   0.109107E+04   0.109107E+04   0.101926E+04   0.718116E+02   0.814050E+00
   0.280000E+00   0.280000E+00   0.397010E+03   0.397010E+03   0.475422E+03  -0.784119E+02  -0.971025E+00
   0.280000E+00   0.280000E+00   0.383410E+03   0.383410E+03   0.475422E+03  -0.920119E+02  -0.112359E+01
   0.510000E+00   0.510000E+00   0.508780E+03   0.508780E+03   0.574917E+03  -0.661368E+02  -0.800846E+00
   0.239000E+01   0.239000E+01   0.180352E+04   0.180352E+04   0.163534E+04   0.168177E+03   0.167575E+01
   0.235000E+01   0.235000E+01   0.169312E+04   0.169312E+04   0.160859E+04   0.845330E+02   0.858058E+00
   0.153000E+01   0.153000E+01   0.125138E+04   0.125138E+04   0.109869E+04   0.152689E+03   0.168873E+01
