b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          a2             c2             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           ktype1_1       ktype2_1       k1_2           k2_2           ktype1_2       ktype2_2       k1_3           k2_3           ktype1_3       ktype2_3       k1_4           k2_4           ktype1_4       ktype2_4       k1_5           k2_5           ktype1_5       ktype2_5       k1_6           k2_6           ktype1_6       ktype2_6       k1_7           k2_7           ktype1_7       ktype2_7       k1_8           k2_8           ktype1_8       ktype2_8       k1_9           k2_9           ktype1_9       ktype2_9       
  -0.313616E+01  -0.291788E+01  -0.211266E+01  -0.305494E+01  -0.285315E+01  -0.288629E+01  -0.271169E+01  -0.252491E+01  -0.269847E+01  -0.240311E+01   0.111127E+03   0.164679E+01   0.126645E+00   0.357405E+00   0.757663E+00   0.616183E+00   0.773314E+00   0.507723E+00   0.844617E+00   0.874375E+00   0.908132E+00   0.121573E+01   0.189595E+03   0.165088E+01   0.172041E+01   0.863296E-02  -0.136626E+04  -0.291788E+01   0.357405E+00   0.000000E+00   0.000000E+00  -0.211266E+01   0.757663E+00   0.000000E+00   0.000000E+00  -0.305494E+01   0.616183E+00   0.000000E+00   0.000000E+00  -0.285315E+01   0.773314E+00   0.000000E+00   0.000000E+00  -0.288629E+01   0.507723E+00   0.000000E+00   0.000000E+00  -0.271169E+01   0.844617E+00   0.000000E+00   0.000000E+00  -0.252491E+01   0.874375E+00   0.000000E+00   0.000000E+00  -0.269847E+01   0.908132E+00   0.000000E+00   0.000000E+00  -0.240311E+01   0.121573E+01   0.000000E+00   0.000000E+00
  -0.328095E+01  -0.262330E+01  -0.211266E+01  -0.314987E+01  -0.277337E+01  -0.273045E+01  -0.284604E+01  -0.254627E+01  -0.271176E+01  -0.234354E+01   0.110006E+03   0.165347E+01  -0.183444E-01   0.357405E+00   0.848328E+00   0.568000E+00   0.496536E+00   0.478378E+00   0.554968E+00   0.825728E+00   0.883089E+00   0.127522E+01   0.182574E+03   0.165382E+01   0.697316E+01   0.133384E-02  -0.137304E+04  -0.262330E+01   0.357405E+00   0.000000E+00   0.000000E+00  -0.211266E+01   0.848328E+00   0.000000E+00   0.000000E+00  -0.314987E+01   0.568000E+00   0.000000E+00   0.000000E+00  -0.277337E+01   0.496536E+00   0.000000E+00   0.000000E+00  -0.273045E+01   0.478378E+00   0.000000E+00   0.000000E+00  -0.284604E+01   0.554968E+00   0.000000E+00   0.000000E+00  -0.254627E+01   0.825728E+00   0.000000E+00   0.000000E+00  -0.271176E+01   0.883089E+00   0.000000E+00   0.000000E+00  -0.234354E+01   0.127522E+01   0.000000E+00   0.000000E+00
  -0.321990E+01  -0.283163E+01  -0.225610E+01  -0.307582E+01  -0.281319E+01  -0.286939E+01  -0.281079E+01  -0.253599E+01  -0.268159E+01  -0.242413E+01   0.110618E+03   0.165487E+01   0.527311E-01   0.275733E+00   0.785980E+00   0.657730E+00   0.497404E+00   0.631987E+00   0.585251E+00   0.868352E+00   0.921917E+00   0.128400E+01   0.184047E+03   0.164801E+01   0.331975E+01   0.149333E-02  -0.136437E+04  -0.283163E+01   0.275733E+00   0.000000E+00   0.000000E+00  -0.225610E+01   0.785980E+00   0.000000E+00   0.000000E+00  -0.307582E+01   0.657730E+00   0.000000E+00   0.000000E+00  -0.281319E+01   0.497404E+00   0.000000E+00   0.000000E+00  -0.286939E+01   0.631987E+00   0.000000E+00   0.000000E+00  -0.281079E+01   0.585251E+00   0.000000E+00   0.000000E+00  -0.253599E+01   0.868352E+00   0.000000E+00   0.000000E+00  -0.268159E+01   0.921917E+00   0.000000E+00   0.000000E+00  -0.242413E+01   0.128400E+01   0.000000E+00   0.000000E+00
  -0.350728E+01  -0.310415E+01  -0.213310E+01  -0.300321E+01  -0.281873E+01  -0.259772E+01  -0.285343E+01  -0.255786E+01  -0.270076E+01  -0.253706E+01   0.111195E+03   0.165235E+01   0.813767E+00   0.841116E+00   0.916071E+00   0.494256E+00   0.714133E+00   0.827417E+00   0.849164E+00   0.868352E+00   0.932173E+00   0.123658E+01   0.176964E+03   0.166324E+01   0.529707E+01   0.149333E-02  -0.136771E+04  -0.310415E+01   0.841116E+00   0.000000E+00   0.000000E+00  -0.213310E+01   0.916071E+00   0.000000E+00   0.000000E+00  -0.300321E+01   0.494256E+00   0.000000E+00   0.000000E+00  -0.281873E+01   0.714133E+00   0.000000E+00   0.000000E+00  -0.259772E+01   0.827417E+00   0.000000E+00   0.000000E+00  -0.285343E+01   0.849164E+00   0.000000E+00   0.000000E+00  -0.255786E+01   0.868352E+00   0.000000E+00   0.000000E+00  -0.270076E+01   0.932173E+00   0.000000E+00   0.000000E+00  -0.253706E+01   0.123658E+01   0.000000E+00   0.000000E+00
  -0.386876E+01  -0.311139E+01  -0.220826E+01  -0.308805E+01  -0.284104E+01  -0.282415E+01  -0.280395E+01  -0.255786E+01  -0.266765E+01  -0.239971E+01   0.111513E+03   0.165179E+01   0.793889E+00   0.136610E+01   0.115912E+01   0.522698E+00   0.842870E+00   0.938274E+00   0.918120E+00   0.878111E+00   0.965989E+00   0.115396E+01   0.174325E+03   0.166324E+01   0.134269E+01   0.521476E-02  -0.137451E+04  -0.311139E+01   0.136610E+01   0.000000E+00   0.000000E+00  -0.220826E+01   0.115912E+01   0.000000E+00   0.000000E+00  -0.308805E+01   0.522698E+00   0.000000E+00   0.000000E+00  -0.284104E+01   0.842870E+00   0.000000E+00   0.000000E+00  -0.282415E+01   0.938274E+00   0.000000E+00   0.000000E+00  -0.280395E+01   0.918120E+00   0.000000E+00   0.000000E+00  -0.255786E+01   0.878111E+00   0.000000E+00   0.000000E+00  -0.266765E+01   0.965989E+00   0.000000E+00   0.000000E+00  -0.239971E+01   0.115396E+01   0.000000E+00   0.000000E+00
  -0.325821E+01  -0.287588E+01  -0.216022E+01  -0.302387E+01  -0.282209E+01  -0.289884E+01  -0.281627E+01  -0.249550E+01  -0.269074E+01  -0.253561E+01   0.111755E+03   0.165626E+01   0.793889E+00   0.862384E+00   0.833799E+00   0.593047E+00   0.686904E+00   0.931046E+00   0.914218E+00   0.918100E+00   0.100848E+01   0.142362E+01   0.174699E+03   0.172737E+01   0.919744E+01   0.516150E-02  -0.137537E+04  -0.287588E+01   0.862384E+00   0.000000E+00   0.000000E+00  -0.216022E+01   0.833799E+00   0.000000E+00   0.000000E+00  -0.302387E+01   0.593047E+00   0.000000E+00   0.000000E+00  -0.282209E+01   0.686904E+00   0.000000E+00   0.000000E+00  -0.289884E+01   0.931046E+00   0.000000E+00   0.000000E+00  -0.281627E+01   0.914218E+00   0.000000E+00   0.000000E+00  -0.249550E+01   0.918100E+00   0.000000E+00   0.000000E+00  -0.269074E+01   0.100848E+01   0.000000E+00   0.000000E+00  -0.253561E+01   0.142362E+01   0.000000E+00   0.000000E+00
  -0.306045E+01  -0.322363E+01  -0.218370E+01  -0.304593E+01  -0.278112E+01  -0.259250E+01  -0.283701E+01  -0.250798E+01  -0.269049E+01  -0.261323E+01   0.111729E+03   0.165212E+01   0.217751E+00   0.407895E+00   0.833593E+00   0.575553E+00   0.568563E+00   0.680670E+00   0.810711E+00   0.771846E+00   0.965755E+00   0.117953E+01   0.167562E+03   0.165983E+01   0.391962E+01   0.547467E-02  -0.137402E+04  -0.322363E+01   0.407895E+00   0.000000E+00   0.000000E+00  -0.218370E+01   0.833593E+00   0.000000E+00   0.000000E+00  -0.304593E+01   0.575553E+00   0.000000E+00   0.000000E+00  -0.278112E+01   0.568563E+00   0.000000E+00   0.000000E+00  -0.259250E+01   0.680670E+00   0.000000E+00   0.000000E+00  -0.283701E+01   0.810711E+00   0.000000E+00   0.000000E+00  -0.250798E+01   0.771846E+00   0.000000E+00   0.000000E+00  -0.269049E+01   0.965755E+00   0.000000E+00   0.000000E+00  -0.261323E+01   0.117953E+01   0.000000E+00   0.000000E+00
  -0.262278E+01  -0.274169E+01  -0.231061E+01  -0.302481E+01  -0.278337E+01  -0.310787E+01  -0.256463E+01  -0.252229E+01  -0.264352E+01  -0.213638E+01   0.112288E+03   0.165704E+01   0.220096E+00   0.351902E+00   0.650771E+00   0.542887E+00   0.614876E+00   0.499047E+00   0.704973E+00   0.867244E+00   0.852090E+00   0.938703E+00   0.167562E+03   0.169958E+01   0.341977E+01   0.289663E-02  -0.137139E+04  -0.274169E+01   0.351902E+00   0.000000E+00   0.000000E+00  -0.231061E+01   0.650771E+00   0.000000E+00   0.000000E+00  -0.302481E+01   0.542887E+00   0.000000E+00   0.000000E+00  -0.278337E+01   0.614876E+00   0.000000E+00   0.000000E+00  -0.310787E+01   0.499047E+00   0.000000E+00   0.000000E+00  -0.256463E+01   0.704973E+00   0.000000E+00   0.000000E+00  -0.252229E+01   0.867244E+00   0.000000E+00   0.000000E+00  -0.264352E+01   0.852090E+00   0.000000E+00   0.000000E+00  -0.213638E+01   0.938703E+00   0.000000E+00   0.000000E+00
  -0.272989E+01  -0.304748E+01  -0.212199E+01  -0.302663E+01  -0.271255E+01  -0.241378E+01  -0.269852E+01  -0.252229E+01  -0.262946E+01  -0.217344E+01   0.112612E+03   0.165821E+01   0.701665E+00   0.500500E+00   0.595345E+00   0.362325E+00   0.561197E+00   0.636127E+00   0.754319E+00   0.863251E+00   0.766045E+00   0.114848E+01   0.166038E+03   0.170180E+01   0.713817E+01   0.120471E-03  -0.136983E+04  -0.304748E+01   0.500500E+00   0.000000E+00   0.000000E+00  -0.212199E+01   0.595345E+00   0.000000E+00   0.000000E+00  -0.302663E+01   0.362325E+00   0.000000E+00   0.000000E+00  -0.271255E+01   0.561197E+00   0.000000E+00   0.000000E+00  -0.241378E+01   0.636127E+00   0.000000E+00   0.000000E+00  -0.269852E+01   0.754319E+00   0.000000E+00   0.000000E+00  -0.252229E+01   0.863251E+00   0.000000E+00   0.000000E+00  -0.262946E+01   0.766045E+00   0.000000E+00   0.000000E+00  -0.217344E+01   0.114848E+01   0.000000E+00   0.000000E+00
  -0.322204E+01  -0.308735E+01  -0.225563E+01  -0.299847E+01  -0.271641E+01  -0.266704E+01  -0.268253E+01  -0.248125E+01  -0.264925E+01  -0.234878E+01   0.112294E+03   0.167812E+01   0.962882E+00   0.781622E+00   0.102925E+01   0.541783E+00   0.652671E+00   0.832693E+00   0.955162E+00   0.904453E+00   0.943118E+00   0.122486E+01   0.168680E+03   0.167219E+01   0.403436E+01   0.886954E-03  -0.136631E+04  -0.308735E+01   0.781622E+00   0.000000E+00   0.000000E+00  -0.225563E+01   0.102925E+01   0.000000E+00   0.000000E+00  -0.299847E+01   0.541783E+00   0.000000E+00   0.000000E+00  -0.271641E+01   0.652671E+00   0.000000E+00   0.000000E+00  -0.266704E+01   0.832693E+00   0.000000E+00   0.000000E+00  -0.268253E+01   0.955162E+00   0.000000E+00   0.000000E+00  -0.248125E+01   0.904453E+00   0.000000E+00   0.000000E+00  -0.264925E+01   0.943118E+00   0.000000E+00   0.000000E+00  -0.234878E+01   0.122486E+01   0.000000E+00   0.000000E+00
  -0.260326E+01  -0.278435E+01  -0.218689E+01  -0.297278E+01  -0.271658E+01  -0.290040E+01  -0.274563E+01  -0.248125E+01  -0.258925E+01  -0.234878E+01   0.112194E+03   0.167541E+01   0.604326E+00   0.702976E+00   0.741360E+00   0.381843E+00   0.662505E+00   0.442495E+00   0.714577E+00   0.931320E+00   0.859362E+00   0.133888E+01   0.163650E+03   0.165598E+01   0.431015E+00   0.333358E-03  -0.136514E+04  -0.278435E+01   0.702976E+00   0.000000E+00   0.000000E+00  -0.218689E+01   0.741360E+00   0.000000E+00   0.000000E+00  -0.297278E+01   0.381843E+00   0.000000E+00   0.000000E+00  -0.271658E+01   0.662505E+00   0.000000E+00   0.000000E+00  -0.290040E+01   0.442495E+00   0.000000E+00   0.000000E+00  -0.274563E+01   0.714577E+00   0.000000E+00   0.000000E+00  -0.248125E+01   0.931320E+00   0.000000E+00   0.000000E+00  -0.258925E+01   0.859362E+00   0.000000E+00   0.000000E+00  -0.234878E+01   0.133888E+01   0.000000E+00   0.000000E+00
  -0.222133E+01  -0.282565E+01  -0.203312E+01  -0.295965E+01  -0.269960E+01  -0.292393E+01  -0.278398E+01  -0.248850E+01  -0.259652E+01  -0.234878E+01   0.110744E+03   0.168035E+01   0.741813E+00   0.232960E+00   0.741360E+00   0.318740E+00   0.386350E+00   0.521514E+00   0.773504E+00   0.869547E+00   0.943827E+00   0.137912E+01   0.167450E+03   0.165029E+01   0.307866E+01   0.499136E-02  -0.136663E+04  -0.282565E+01   0.232960E+00   0.000000E+00   0.000000E+00  -0.203312E+01   0.741360E+00   0.000000E+00   0.000000E+00  -0.295965E+01   0.318740E+00   0.000000E+00   0.000000E+00  -0.269960E+01   0.386350E+00   0.000000E+00   0.000000E+00  -0.292393E+01   0.521514E+00   0.000000E+00   0.000000E+00  -0.278398E+01   0.773504E+00   0.000000E+00   0.000000E+00  -0.248850E+01   0.869547E+00   0.000000E+00   0.000000E+00  -0.259652E+01   0.943827E+00   0.000000E+00   0.000000E+00  -0.234878E+01   0.137912E+01   0.000000E+00   0.000000E+00
  -0.316833E+01  -0.288335E+01  -0.222023E+01  -0.295388E+01  -0.272757E+01  -0.289341E+01  -0.269921E+01  -0.248850E+01  -0.259652E+01  -0.237457E+01   0.111797E+03   0.168104E+01  -0.434044E-01   0.498730E+00   0.772820E+00   0.318738E+00   0.551608E+00   0.494886E+00   0.781142E+00   0.869547E+00   0.905602E+00   0.136820E+01   0.160070E+03   0.170033E+01   0.526459E+01   0.665849E-02  -0.136783E+04  -0.288335E+01   0.498730E+00   0.000000E+00   0.000000E+00  -0.222023E+01   0.772820E+00   0.000000E+00   0.000000E+00  -0.295388E+01   0.318738E+00   0.000000E+00   0.000000E+00  -0.272757E+01   0.551608E+00   0.000000E+00   0.000000E+00  -0.289341E+01   0.494886E+00   0.000000E+00   0.000000E+00  -0.269921E+01   0.781142E+00   0.000000E+00   0.000000E+00  -0.248850E+01   0.869547E+00   0.000000E+00   0.000000E+00  -0.259652E+01   0.905602E+00   0.000000E+00   0.000000E+00  -0.237457E+01   0.136820E+01   0.000000E+00   0.000000E+00
  -0.292871E+01  -0.280481E+01  -0.209880E+01  -0.300733E+01  -0.271546E+01  -0.235884E+01  -0.283381E+01  -0.248621E+01  -0.259831E+01  -0.225325E+01   0.111683E+03   0.168163E+01   0.648676E+00   0.462993E+00   0.913733E+00   0.450382E+00   0.673758E+00   0.107525E+01   0.965227E+00   0.923988E+00   0.952846E+00   0.124179E+01   0.169459E+03   0.169906E+01   0.168940E+01   0.602846E-02  -0.136641E+04  -0.280481E+01   0.462993E+00   0.000000E+00   0.000000E+00  -0.209880E+01   0.913733E+00   0.000000E+00   0.000000E+00  -0.300733E+01   0.450382E+00   0.000000E+00   0.000000E+00  -0.271546E+01   0.673758E+00   0.000000E+00   0.000000E+00  -0.235884E+01   0.107525E+01   0.000000E+00   0.000000E+00  -0.283381E+01   0.965227E+00   0.000000E+00   0.000000E+00  -0.248621E+01   0.923988E+00   0.000000E+00   0.000000E+00  -0.259831E+01   0.952846E+00   0.000000E+00   0.000000E+00  -0.225325E+01   0.124179E+01   0.000000E+00   0.000000E+00
  -0.322396E+01  -0.309088E+01  -0.215405E+01  -0.297580E+01  -0.269190E+01  -0.266049E+01  -0.278210E+01  -0.247563E+01  -0.262676E+01  -0.230162E+01   0.111683E+03   0.167615E+01   0.404607E+00   0.648327E+00   0.629328E+00   0.328494E+00   0.106880E+01   0.982521E+00   0.937856E+00   0.871134E+00   0.891019E+00   0.129388E+01   0.166825E+03   0.166694E+01   0.200239E+01   0.531759E-02  -0.136947E+04  -0.309088E+01   0.648327E+00   0.000000E+00   0.000000E+00  -0.215405E+01   0.629328E+00   0.000000E+00   0.000000E+00  -0.297580E+01   0.328494E+00   0.000000E+00   0.000000E+00  -0.269190E+01   0.106880E+01   0.000000E+00   0.000000E+00  -0.266049E+01   0.982521E+00   0.000000E+00   0.000000E+00  -0.278210E+01   0.937856E+00   0.000000E+00   0.000000E+00  -0.247563E+01   0.871134E+00   0.000000E+00   0.000000E+00  -0.262676E+01   0.891019E+00   0.000000E+00   0.000000E+00  -0.230162E+01   0.129388E+01   0.000000E+00   0.000000E+00
  -0.353156E+01  -0.292140E+01  -0.216751E+01  -0.298625E+01  -0.276932E+01  -0.264609E+01  -0.267722E+01  -0.248996E+01  -0.263726E+01  -0.236519E+01   0.111738E+03   0.167481E+01  -0.223541E+00   0.643547E+00   0.565398E+00   0.425869E+00   0.667912E+00   0.101633E+01   0.804572E+00   0.897870E+00   0.991931E+00   0.113569E+01   0.166825E+03   0.163700E+01   0.491536E+01   0.531759E-02  -0.137139E+04  -0.292140E+01   0.643547E+00   0.000000E+00   0.000000E+00  -0.216751E+01   0.565398E+00   0.000000E+00   0.000000E+00  -0.298625E+01   0.425869E+00   0.000000E+00   0.000000E+00  -0.276932E+01   0.667912E+00   0.000000E+00   0.000000E+00  -0.264609E+01   0.101633E+01   0.000000E+00   0.000000E+00  -0.267722E+01   0.804572E+00   0.000000E+00   0.000000E+00  -0.248996E+01   0.897870E+00   0.000000E+00   0.000000E+00  -0.263726E+01   0.991931E+00   0.000000E+00   0.000000E+00  -0.236519E+01   0.113569E+01   0.000000E+00   0.000000E+00
  -0.386389E+01  -0.277911E+01  -0.217121E+01  -0.297688E+01  -0.279020E+01  -0.252545E+01  -0.273120E+01  -0.245290E+01  -0.264703E+01  -0.223921E+01   0.112222E+03   0.166843E+01  -0.498605E+00   0.998455E-01   0.591796E+00   0.587011E+00   0.568567E+00   0.769645E+00   0.925549E+00   0.904361E+00   0.101663E+01   0.117444E+01   0.187864E+03   0.166659E+01   0.639575E+01   0.155742E-02  -0.136915E+04  -0.277911E+01   0.998455E-01   0.000000E+00   0.000000E+00  -0.217121E+01   0.591796E+00   0.000000E+00   0.000000E+00  -0.297688E+01   0.587011E+00   0.000000E+00   0.000000E+00  -0.279020E+01   0.568567E+00   0.000000E+00   0.000000E+00  -0.252545E+01   0.769645E+00   0.000000E+00   0.000000E+00  -0.273120E+01   0.925549E+00   0.000000E+00   0.000000E+00  -0.245290E+01   0.904361E+00   0.000000E+00   0.000000E+00  -0.264703E+01   0.101663E+01   0.000000E+00   0.000000E+00  -0.223921E+01   0.117444E+01   0.000000E+00   0.000000E+00
  -0.386389E+01  -0.281646E+01  -0.199416E+01  -0.298779E+01  -0.276144E+01  -0.260153E+01  -0.264091E+01  -0.248893E+01  -0.265868E+01  -0.226200E+01   0.111498E+03   0.167320E+01   0.137655E+00   0.711376E+00   0.103064E+01   0.481949E+00   0.478192E+00   0.439160E+00   0.669254E+00   0.955131E+00   0.114200E+01   0.123519E+01   0.181698E+03   0.167897E+01   0.113037E+01   0.234580E-02  -0.137010E+04  -0.281646E+01   0.711376E+00   0.000000E+00   0.000000E+00  -0.199416E+01   0.103064E+01   0.000000E+00   0.000000E+00  -0.298779E+01   0.481949E+00   0.000000E+00   0.000000E+00  -0.276144E+01   0.478192E+00   0.000000E+00   0.000000E+00  -0.260153E+01   0.439160E+00   0.000000E+00   0.000000E+00  -0.264091E+01   0.669254E+00   0.000000E+00   0.000000E+00  -0.248893E+01   0.955131E+00   0.000000E+00   0.000000E+00  -0.265868E+01   0.114200E+01   0.000000E+00   0.000000E+00  -0.226200E+01   0.123519E+01   0.000000E+00   0.000000E+00
  -0.288245E+01  -0.298041E+01  -0.208112E+01  -0.303737E+01  -0.275001E+01  -0.266280E+01  -0.260551E+01  -0.254069E+01  -0.265543E+01  -0.233232E+01   0.110803E+03   0.167276E+01   0.430987E+00   0.677976E+00   0.831269E+00   0.469965E+00   0.623045E+00   0.399592E+00   0.691536E+00   0.995547E+00   0.986564E+00   0.136239E+01   0.180437E+03   0.166865E+01   0.389487E+01   0.329186E-02  -0.136711E+04  -0.298041E+01   0.677976E+00   0.000000E+00   0.000000E+00  -0.208112E+01   0.831269E+00   0.000000E+00   0.000000E+00  -0.303737E+01   0.469965E+00   0.000000E+00   0.000000E+00  -0.275001E+01   0.623045E+00   0.000000E+00   0.000000E+00  -0.266280E+01   0.399592E+00   0.000000E+00   0.000000E+00  -0.260551E+01   0.691536E+00   0.000000E+00   0.000000E+00  -0.254069E+01   0.995547E+00   0.000000E+00   0.000000E+00  -0.265543E+01   0.986564E+00   0.000000E+00   0.000000E+00  -0.233232E+01   0.136239E+01   0.000000E+00   0.000000E+00
  -0.278556E+01  -0.290144E+01  -0.215717E+01  -0.299170E+01  -0.267325E+01  -0.267458E+01  -0.260551E+01  -0.253121E+01  -0.265229E+01  -0.224807E+01   0.111428E+03   0.167192E+01   0.715609E+00   0.838805E+00   0.112497E+01   0.469965E+00   0.591468E+00   0.273523E+00   0.793650E+00   0.944189E+00   0.992381E+00   0.128205E+01   0.177786E+03   0.163432E+01   0.111933E+01   0.537317E-02  -0.137213E+04  -0.290144E+01   0.838805E+00   0.000000E+00   0.000000E+00  -0.215717E+01   0.112497E+01   0.000000E+00   0.000000E+00  -0.299170E+01   0.469965E+00   0.000000E+00   0.000000E+00  -0.267325E+01   0.591468E+00   0.000000E+00   0.000000E+00  -0.267458E+01   0.273523E+00   0.000000E+00   0.000000E+00  -0.260551E+01   0.793650E+00   0.000000E+00   0.000000E+00  -0.253121E+01   0.944189E+00   0.000000E+00   0.000000E+00  -0.265229E+01   0.992381E+00   0.000000E+00   0.000000E+00  -0.224807E+01   0.128205E+01   0.000000E+00   0.000000E+00
  -0.262036E+01  -0.300651E+01  -0.230346E+01  -0.296850E+01  -0.277924E+01  -0.294503E+01  -0.265795E+01  -0.247110E+01  -0.265229E+01  -0.235654E+01   0.111668E+03   0.166771E+01   0.841610E+00   0.469213E+00   0.103742E+01   0.647903E+00   0.546847E+00   0.498373E+00   0.931045E+00   0.980083E+00   0.998349E+00   0.130230E+01   0.190072E+03   0.165873E+01   0.152491E+00   0.284931E-02  -0.136928E+04  -0.300651E+01   0.469213E+00   0.000000E+00   0.000000E+00  -0.230346E+01   0.103742E+01   0.000000E+00   0.000000E+00  -0.296850E+01   0.647903E+00   0.000000E+00   0.000000E+00  -0.277924E+01   0.546847E+00   0.000000E+00   0.000000E+00  -0.294503E+01   0.498373E+00   0.000000E+00   0.000000E+00  -0.265795E+01   0.931045E+00   0.000000E+00   0.000000E+00  -0.247110E+01   0.980083E+00   0.000000E+00   0.000000E+00  -0.265229E+01   0.998349E+00   0.000000E+00   0.000000E+00  -0.235654E+01   0.130230E+01   0.000000E+00   0.000000E+00
  -0.244177E+01  -0.278288E+01  -0.217246E+01  -0.298337E+01  -0.277924E+01  -0.270373E+01  -0.270996E+01  -0.249176E+01  -0.257147E+01  -0.238222E+01   0.113361E+03   0.167416E+01   0.746536E+00   0.777222E+00   0.101370E+01   0.562252E+00   0.842942E+00   0.120792E+01   0.101779E+01   0.967694E+00   0.103264E+01   0.140233E+01   0.174071E+03   0.161788E+01   0.355204E+01   0.734037E-02  -0.137070E+04  -0.278288E+01   0.777222E+00   0.000000E+00   0.000000E+00  -0.217246E+01   0.101370E+01   0.000000E+00   0.000000E+00  -0.298337E+01   0.562252E+00   0.000000E+00   0.000000E+00  -0.277924E+01   0.842942E+00   0.000000E+00   0.000000E+00  -0.270373E+01   0.120792E+01   0.000000E+00   0.000000E+00  -0.270996E+01   0.101779E+01   0.000000E+00   0.000000E+00  -0.249176E+01   0.967694E+00   0.000000E+00   0.000000E+00  -0.257147E+01   0.103264E+01   0.000000E+00   0.000000E+00  -0.238222E+01   0.140233E+01   0.000000E+00   0.000000E+00
  -0.282154E+01  -0.294648E+01  -0.212802E+01  -0.298382E+01  -0.270915E+01  -0.278648E+01  -0.256893E+01  -0.246600E+01  -0.260080E+01  -0.233938E+01   0.112760E+03   0.167589E+01   0.106953E+01   0.798710E+00   0.885839E+00   0.772031E+00   0.789513E+00   0.741879E+00   0.100586E+01   0.101774E+01   0.987481E+00   0.129457E+01   0.184806E+03   0.167678E+01   0.101086E+01   0.118940E-02  -0.136395E+04  -0.294648E+01   0.798710E+00   0.000000E+00   0.000000E+00  -0.212802E+01   0.885839E+00   0.000000E+00   0.000000E+00  -0.298382E+01   0.772031E+00   0.000000E+00   0.000000E+00  -0.270915E+01   0.789513E+00   0.000000E+00   0.000000E+00  -0.278648E+01   0.741879E+00   0.000000E+00   0.000000E+00  -0.256893E+01   0.100586E+01   0.000000E+00   0.000000E+00  -0.246600E+01   0.101774E+01   0.000000E+00   0.000000E+00  -0.260080E+01   0.987481E+00   0.000000E+00   0.000000E+00  -0.233938E+01   0.129457E+01   0.000000E+00   0.000000E+00
