"h" "inf" "sup" "maxpost" "period"
"2595" 2.93 1661.5 2010.89 1841.79 2
"2596" 2.94 1668.01 2008.97 1848.8 2
"2597" 2.95 1679.32 2013.95 1855.82 2
"2598" 2.96 1682.25 2031.1 1862.85 2
"2599" 2.97 1693.41 2040.81 1869.89 2
"2600" 2.98 1706.22 2038.31 1876.94 2
"2601" 2.99 1703.76 2051.36 1884 2
"2602" 3 1714.22 2062.01 1891.07 2
"2603" 3.01 1714.55 2060.45 1898.15 2
"2604" 3.02 1731.35 2068.45 1905.24 2
"2605" 3.03 1730.9 2078.62 1912.34 2
"2606" 3.04 1738.49 2076.95 1919.45 2
"2607" 3.05 1747.03 2092.59 1926.57 2
"2608" 3.06 1751.63 2086.67 1933.7 2
"2609" 3.07 1766.79 2111.01 1940.83 2
"2610" 3.08 1766.62 2117.5 1947.98 2
"2611" 3.09 1771.81 2124.2 1955.14 2
"2612" 3.1 1776.75 2126.07 1962.31 2
"2613" 3.11 1794.6 2143.01 1969.49 2
"2614" 3.12 1799.69 2140.71 1976.67 2
"2615" 3.13 1800.06 2150.43 1983.87 2
"2616" 3.14 1809.68 2147.03 1991.08 2
"2617" 3.15 1815.14 2156.3 1998.29 2
"2618" 3.16 1815.49 2168.67 2005.52 2
"2619" 3.17 1837.39 2181.55 2012.75 2
"2620" 3.18 1839.33 2186.1 2020 2
"2621" 3.19 1846.62 2189 2027.25 2
"2622" 3.2 1852.7 2193.75 2034.52 2
"2623" 3.21 1854.58 2196.31 2041.79 2
"2624" 3.22 1872.41 2208.66 2049.08 2
"2625" 3.23 1875.94 2219.86 2056.37 2
"2626" 3.24 1882.24 2228.67 2063.67 2
"2627" 3.25 1892.56 2237.11 2070.99 2
"2628" 3.26 1902.21 2233.81 2078.31 2
"2629" 3.27 1899.25 2251.89 2085.64 2
"2630" 3.28 1917.83 2254.81 2092.98 2
"2631" 3.29 1914.26 2262.73 2100.34 2
"2632" 3.3 1922.22 2275.67 2107.7 2
"2633" 3.31 1936.73 2290.33 2115.07 2
"2634" 3.32 1943.47 2281.53 2122.45 2
"2635" 3.33 1948.15 2296.36 2129.84 2
"2636" 3.34 1955.8 2304.81 2137.24 2
"2637" 3.35 1960.38 2305.19 2144.64 2
"2638" 3.36 1968.11 2315.17 2152.06 2
"2639" 3.37 1977.8 2331.61 2159.49 2
"2640" 3.38 1984.86 2325.65 2166.93 2
"2641" 3.39 2002.64 2337.54 2174.37 2
"2642" 3.4 2005.43 2350.47 2181.83 2
"2643" 3.41 2009.45 2353 2189.3 2
"2644" 3.42 2013.4 2362.2 2196.77 2
"2645" 3.43 2032.02 2359.04 2204.26 2
"2646" 3.44 2021.67 2380.28 2211.75 2
"2647" 3.45 2043.35 2381.29 2219.25 2
"2648" 3.46 2044.36 2386.07 2226.77 2
"2649" 3.47 2051.53 2392.91 2234.29 2
"2650" 3.48 2058.78 2409.13 2241.82 2
"2651" 3.49 2069.81 2411.99 2249.36 2
"2652" 3.5 2070.47 2420.14 2256.91 2
"2653" 3.51 2074.43 2426.54 2264.47 2
"2654" 3.52 2084.19 2428.12 2272.04 2
"2655" 3.53 2091.08 2445.1 2279.62 2
"2656" 3.54 2100.08 2443.96 2287.21 2
"2657" 3.55 2109.32 2456.64 2294.81 2
"2658" 3.56 2117.16 2462.08 2302.42 2
"2659" 3.57 2118.97 2469.98 2310.03 2
"2660" 3.58 2130.23 2482.55 2317.66 2
"2661" 3.59 2136.01 2488.53 2325.29 2
"2662" 3.6 2147.44 2503.15 2332.94 2
"2663" 3.61 2148.69 2503.17 2340.59 2
"2664" 3.62 2163.99 2513.62 2348.25 2
"2665" 3.63 2174.58 2525.77 2355.93 2
"2666" 3.64 2177.44 2528.71 2363.61 2
"2667" 3.65 2181.08 2531.21 2371.3 2
"2668" 3.66 2187.19 2543.01 2379 2
"2669" 3.67 2199.59 2552.84 2386.71 2
"2670" 3.68 2209.98 2553.08 2394.43 2
"2671" 3.69 2218.65 2568.2 2402.16 2
"2672" 3.7 2221.18 2568.19 2409.89 2
"2673" 3.71 2231.95 2578.9 2417.64 2
"2674" 3.72 2230.84 2590.81 2425.4 2
"2675" 3.73 2244.53 2594.04 2433.16 2
"2676" 3.74 2244.72 2613.73 2440.94 2
"2677" 3.75 2254.39 2614.28 2448.72 2
"2678" 3.76 2266.24 2620.39 2456.51 2
"2679" 3.77 2275.16 2626 2464.32 2
"2680" 3.78 2282.79 2629.97 2472.13 2
"2681" 3.79 2293.07 2640 2479.95 2
"2682" 3.8 2296.57 2647.33 2487.78 2
"2683" 3.81 2307.33 2650.72 2495.62 2
"2684" 3.82 2322.51 2669.92 2503.46 2
"2685" 3.83 2320.79 2673.89 2511.32 2
"2686" 3.84 2328.49 2680.64 2519.19 2
"2687" 3.85 2340.58 2701.14 2527.06 2
"2688" 3.86 2346.47 2704.63 2534.95 2
"2689" 3.87 2350.82 2708.78 2542.84 2
"2690" 3.88 2365.64 2715.2 2550.74 2
"2691" 3.89 2371.18 2718.2 2558.66 2
"2692" 3.9 2385.6 2729.03 2566.58 2
"2693" 3.91 2379.21 2729.17 2574.51 2
"2694" 3.92 2399.19 2740.17 2582.45 2
"2695" 3.93 2403.15 2756.18 2590.39 2
"2696" 3.94 2404.77 2755.88 2598.35 2
"2697" 3.95 2413.24 2764.36 2606.32 2
"2698" 3.96 2420.18 2776.43 2614.29 2
"2699" 3.97 2437.51 2788.13 2622.28 2
"2700" 3.98 2444.75 2791.07 2630.27 2
"2701" 3.99 2451.24 2806.86 2638.27 2
"2702" 4 2454.77 2812.66 2646.29 2
"2703" 4.01 2461.38 2813.95 2654.31 2
"2704" 4.02 2476.41 2826.84 2662.34 2
"2705" 4.03 2478.76 2835.51 2670.38 2
"2706" 4.04 2484.82 2837.21 2678.42 2
"2707" 4.05 2498.01 2848.85 2686.48 2
"2708" 4.06 2498.19 2862.41 2694.55 2
"2709" 4.07 2509.94 2871.5 2702.62 2
"2710" 4.08 2517.27 2876.53 2710.7 2
"2711" 4.09 2531.03 2884.89 2718.8 2
"2712" 4.1 2539.37 2891.78 2726.9 2
"2713" 4.11 2537.44 2901.65 2735.01 2
"2714" 4.12 2555.38 2909.81 2743.13 2
"2715" 4.13 2557.12 2919.05 2751.26 2
"2716" 4.14 2563.74 2924.66 2759.4 2
"2717" 4.15 2578.53 2934.18 2767.54 2
"2718" 4.16 2582.28 2933.56 2775.7 2
"2719" 4.17 2596.13 2951.74 2783.86 2
"2720" 4.18 2594.23 2959.81 2792.04 2
"2721" 4.19 2612.01 2973.63 2800.22 2
"2722" 4.2 2624.29 2967.81 2808.41 2
"2723" 4.21 2635.44 2981.58 2816.61 2
"2724" 4.22 2629.04 2991.82 2824.82 2
"2725" 4.23 2643.55 2990.92 2833.04 2
"2726" 4.24 2648.79 2998.39 2841.26 2
"2727" 4.25 2652.03 3017.11 2849.5 2
"2728" 4.26 2660.96 3022.29 2857.74 2
"2729" 4.27 2676.55 3026.26 2865.99 2
"2730" 4.28 2680.3 3041.68 2874.26 2
"2731" 4.29 2688.47 3041.5 2882.53 2
"2732" 4.3 2693.89 3058.97 2890.81 2
"2733" 4.31 2700.07 3059.03 2899.1 2
"2734" 4.32 2721.06 3069.3 2907.39 2
"2735" 4.33 2724.56 3077.07 2915.7 2
"2736" 4.34 2727.81 3086.51 2924.01 2
"2737" 4.35 2736.86 3107.93 2932.34 2
"2738" 4.36 2750.23 3104.92 2940.67 2
"2739" 4.37 2753.98 3117.39 2949.01 2
"2740" 4.38 2762.96 3123.57 2957.36 2
"2741" 4.39 2776.28 3140.43 2965.72 2
"2742" 4.4 2775.32 3135.87 2974.09 2
"2743" 4.41 2791.93 3151.02 2982.47 2
"2744" 4.42 2791.21 3155.51 2990.85 2
"2745" 4.43 2800.82 3161.79 2999.25 2
"2746" 4.44 2815.75 3172.67 3007.65 2
"2747" 4.45 2816.34 3190.87 3016.06 2
"2748" 4.46 2829 3193.07 3024.48 2
"2749" 4.47 2837.34 3199.26 3032.91 2
"2750" 4.48 2851.77 3210.19 3041.35 2
"2751" 4.49 2849.56 3208.15 3049.79 2
"2752" 4.5 2865.9 3223.68 3058.25 2
"2753" 4.51 2862.04 3238.85 3066.71 2
"2754" 4.52 2881.56 3236.03 3075.18 2
"2755" 4.53 2885.41 3239.61 3083.67 2
"2756" 4.54 2893.79 3256.97 3092.16 2
"2757" 4.55 2908.7 3270.94 3100.65 2
"2758" 4.56 2924.03 3275.18 3109.16 2
"2759" 4.57 2922.94 3272.42 3117.68 2
"2760" 4.58 2934.16 3291.04 3126.2 2
"2761" 4.59 2934.68 3302.03 3134.73 2
"2762" 4.6 2949.56 3312.75 3143.28 2
"2763" 4.61 2961.35 3324.43 3151.83 2
"2764" 4.62 2965.59 3329.04 3160.39 2
"2765" 4.63 2974.6 3330.66 3168.95 2
"2766" 4.64 2978.92 3343.01 3177.53 2
"2767" 4.65 2977.47 3361.62 3186.12 2
"2768" 4.66 3000.89 3355.75 3194.71 2
"2769" 4.67 3003.21 3375.54 3203.31 2
"2770" 4.68 3016.03 3373.7 3211.92 2
"2771" 4.69 3020.8 3387.39 3220.54 2
"2772" 4.7 3019.34 3393.57 3229.17 2
"2773" 4.71 3051.3 3400.79 3237.81 2
"2774" 4.72 3045.83 3408.79 3246.45 2
"2775" 4.73 3054.26 3420.69 3255.11 2
"2776" 4.74 3064.58 3427.6 3263.77 2
"2777" 4.75 3073.06 3442.34 3272.44 2
"2778" 4.76 3090.83 3441.23 3281.12 2
"2779" 4.77 3086.87 3467.59 3289.81 2
"2780" 4.78 3098.59 3469.75 3298.5 2
"2781" 4.79 3104.56 3469.16 3307.21 2
"2782" 4.8 3119.39 3479.26 3315.92 2
"2783" 4.81 3120.18 3485.97 3324.64 2
"2784" 4.82 3134.97 3500.16 3333.37 2
"2785" 4.83 3150.89 3504.32 3342.11 2
"2786" 4.84 3152.67 3517.8 3350.86 2
"2787" 4.85 3160.03 3523.29 3359.62 2
"2788" 4.86 3166.92 3533.46 3368.38 2
"2789" 4.87 3170.31 3551.41 3377.15 2
"2790" 4.88 3189.23 3557.62 3385.94 2
"2791" 4.89 3201.66 3570.2 3394.73 2
"2792" 4.9 3202.51 3562.5 3403.52 2
"2793" 4.91 3211.73 3575.34 3412.33 2
"2794" 4.92 3216.82 3592.23 3421.15 2
"2795" 4.93 3226.8 3599.99 3429.97 2
"2796" 4.94 3246.94 3606.45 3438.8 2
"2797" 4.95 3251.6 3620.99 3447.64 2
"2798" 4.96 3251.35 3622.74 3456.49 2
"2799" 4.97 3266.68 3629.03 3465.35 2
"2800" 4.98 3274.08 3638.64 3474.22 2
"2801" 4.99 3276.59 3654.52 3483.09 2
"2802" 5 3287.57 3644.11 3491.98 2
"2803" 5.01 3292.13 3667.53 3500.87 2
"2804" 5.02 3313.05 3675.48 3509.77 2
"2805" 5.03 3312.03 3683.09 3518.68 2
"2806" 5.04 3325.69 3687.09 3527.59 2
"2807" 5.05 3330.53 3706.59 3536.52 2
"2808" 5.06 3346.1 3718.22 3545.45 2
"2809" 5.07 3349.93 3718.76 3554.39 2
"2810" 5.08 3359.37 3728.62 3563.34 2
"2811" 5.09 3374.91 3732.63 3572.3 2
"2812" 5.1 3382.62 3753.16 3581.27 2
"2813" 5.11 3383.62 3751.35 3590.24 2
"2814" 5.12 3395.39 3767.25 3599.23 2
"2815" 5.13 3407.72 3773.89 3608.22 2
"2816" 5.14 3416.8 3780.03 3617.22 2
"2817" 5.15 3428.4 3788 3626.23 2
"2818" 5.16 3442.01 3794.5 3635.24 2
"2819" 5.17 3447.19 3817.98 3644.27 2
"2820" 5.18 3452.2 3824.01 3653.3 2
"2821" 5.19 3455.97 3830.89 3662.35 2
"2822" 5.2 3466.83 3839.29 3671.4 2
"2823" 5.21 3473.28 3850.65 3680.45 2
"2824" 5.22 3476.03 3863.89 3689.52 2
"2825" 5.23 3490.76 3865.7 3698.6 2
"2826" 5.24 3504.01 3878.82 3707.68 2
"2827" 5.25 3514.07 3872.57 3716.77 2
"2828" 5.26 3529.26 3882.92 3725.87 2
"2829" 5.27 3524.93 3909.89 3734.98 2
"2830" 5.28 3550.71 3920.82 3744.1 2
"2831" 5.29 3544.78 3927.35 3753.22 2
"2832" 5.3 3550.86 3927.22 3762.35 2
"2833" 5.31 3566.03 3946.55 3771.49 2
"2834" 5.32 3578.41 3948.24 3780.64 2
"2835" 5.33 3588.44 3969.23 3789.8 2
"2836" 5.34 3598.27 3966.48 3798.97 2
"2837" 5.35 3612.7 3974.45 3808.14 2
"2838" 5.36 3618.81 4003.03 3817.33 2
"2839" 5.37 3615.77 3995.57 3826.52 2
"2840" 5.38 3632.8 4008.61 3835.71 2
"2841" 5.39 3638.71 4013.97 3844.92 2
"2842" 5.4 3652.31 4023.7 3854.14 2
"2843" 5.41 3657.49 4027.71 3863.36 2
"2844" 5.42 3670.06 4049.99 3872.59 2
"2845" 5.43 3676.41 4047.01 3881.83 2
"2846" 5.44 3692.4 4057.8 3891.08 2
"2847" 5.45 3688.41 4068.33 3900.34 2
"2848" 5.46 3704.19 4078.08 3909.6 2
"2849" 5.47 3710.92 4078.97 3918.87 2
"2850" 5.48 3716.63 4095.58 3928.15 2
"2851" 5.49 3736.89 4107.65 3937.44 2
"2852" 5.5 3736.96 4115.07 3946.74 2
"2853" 5.51 3754.04 4127.38 3956.05 2
"2854" 5.52 3762.64 4129.5 3965.36 2
"2855" 5.53 3765.34 4150.77 3974.68 2
"2856" 5.54 3779.58 4154.06 3984.01 2
"2857" 5.55 3783.69 4165.04 3993.35 2
"2858" 5.56 3789.97 4165.91 4002.7 2
"2859" 5.57 3807.98 4180.45 4012.05 2
"2860" 5.58 3807.52 4183.38 4021.41 2
"2861" 5.59 3818.96 4192.08 4030.78 2
"2862" 5.6 3840.25 4211.4 4040.16 2
"2863" 5.61 3840.85 4215.46 4049.55 2
"2864" 5.62 3847.58 4225.17 4058.94 2
"2865" 5.63 3860.66 4229.24 4068.34 2
"2866" 5.64 3867.96 4250.12 4077.76 2
"2867" 5.65 3867.7 4252.99 4087.17 2
"2868" 5.66 3890.67 4254.54 4096.6 2
"2869" 5.67 3891.69 4274.4 4106.04 2
"2870" 5.68 3908.07 4282.36 4115.48 2
"2871" 5.69 3913.33 4289.31 4124.93 2
"2872" 5.7 3931.51 4308.27 4134.39 2
"2873" 5.71 3935.49 4307.42 4143.86 2
"2874" 5.72 3952.51 4324.4 4153.33 2
"2875" 5.73 3952.7 4335.41 4162.82 2
"2876" 5.74 3957.82 4352.93 4172.31 2
"2877" 5.75 3971.89 4355.69 4181.81 2
"2878" 5.76 3995.92 4359.32 4191.31 2
"2879" 5.77 3989.36 4371.15 4200.83 2
"2880" 5.78 3993.02 4372.82 4210.35 2
"2881" 5.79 4005.29 4394.24 4219.89 2
"2882" 5.8 4027.42 4398.79 4229.43 2
"2883" 5.81 4038.71 4407.02 4238.97 2
"2884" 5.82 4034.74 4425.81 4248.53 2
"2885" 5.83 4039.27 4422.75 4258.09 2
"2886" 5.84 4059.02 4436.29 4267.66 2
"2887" 5.85 4054.64 4451.15 4277.24 2
"2888" 5.86 4067.45 4456.81 4286.83 2
"2889" 5.87 4085.87 4466.45 4296.43 2
"2890" 5.88 4097.35 4475.27 4306.03 2
"2891" 5.89 4104.39 4490.28 4315.64 2
"2892" 5.9 4121.32 4494.72 4325.26 2
"2893" 5.91 4126.26 4501.87 4334.89 2
"2894" 5.92 4137.24 4523.52 4344.52 2
"2895" 5.93 4141.8 4526.28 4354.17 2
"2896" 5.94 4160.67 4538.08 4363.82 2
"2897" 5.95 4163.12 4539.9 4373.48 2
"2898" 5.96 4168.83 4550.34 4383.15 2
"2899" 5.97 4180.46 4566.84 4392.82 2
"2900" 5.98 4185.41 4581.28 4402.5 2
"2901" 5.99 4198.6 4574.72 4412.2 2
"2902" 6 4204.78 4592.39 4421.89 2
"2903" 6.01 4203.52 4604.69 4431.6 2
"2904" 6.02 4232.45 4614.45 4441.32 2
"2905" 6.03 4234.92 4613.58 4451.04 2
"2906" 6.04 4240.51 4622.12 4460.77 2
"2907" 6.05 4263.81 4645.51 4470.51 2
"2908" 6.06 4270.72 4651.67 4480.25 2
"2909" 6.07 4275.48 4672.44 4490.01 2
"2910" 6.08 4290.73 4676.22 4499.77 2
"2911" 6.09 4300.99 4683.29 4509.54 2
"2912" 6.1 4301.69 4688.12 4519.32 2
"2913" 6.11 4314.91 4701.98 4529.1 2
"2914" 6.12 4326.55 4708.2 4538.9 2
"2915" 6.13 4334.71 4722.93 4548.7 2
"2916" 6.14 4349.26 4730.15 4558.51 2
"2917" 6.15 4358.02 4740.64 4568.33 2
"2918" 6.16 4357.85 4738.83 4578.15 2
"2919" 6.17 4366 4765.28 4587.98 2
"2920" 6.18 4388.35 4776.59 4597.83 2
"2921" 6.19 4394.21 4778.81 4607.67 2
"2922" 6.2 4404.96 4782.46 4617.53 2
"2923" 6.21 4404.97 4800.2 4627.39 2
"2924" 6.22 4422.87 4813.46 4637.27 2
"2925" 6.23 4434.01 4829.33 4647.15 2
"2926" 6.24 4441.59 4824.43 4657.03 2
"2927" 6.25 4448.5 4839.34 4666.93 2
"2928" 6.26 4458.67 4854.7 4676.83 2
"2929" 6.27 4475.36 4857.32 4686.75 2
"2930" 6.28 4481.42 4866.11 4696.66 2
"2931" 6.29 4498.28 4882.86 4706.59 2
"2932" 6.3 4503.87 4894.25 4716.53 2
"2933" 6.31 4510.95 4898.84 4726.47 2
"2934" 6.32 4518.31 4918.6 4736.42 2
"2935" 6.33 4522.8 4924.54 4746.38 2
"2936" 6.34 4541.79 4924.63 4756.34 2
"2937" 6.35 4540.03 4940.67 4766.32 2
"2938" 6.36 4567.65 4939.6 4776.3 2
"2939" 6.37 4571.63 4961.48 4786.29 2
"2940" 6.38 4572.97 4959.8 4796.28 2
"2941" 6.39 4582.57 4981.01 4806.29 2
"2942" 6.4 4599.29 4991.39 4816.3 2
"2943" 6.41 4609.06 5000.71 4826.32 2
"2944" 6.42 4617.03 5015.71 4836.35 2
"2945" 6.43 4622.59 5025.98 4846.38 2
"2946" 6.44 4639.12 5026.26 4856.43 2
"2947" 6.45 4638.94 5036.82 4866.48 2
"2948" 6.46 4655.28 5053.1 4876.54 2
"2949" 6.47 4664.07 5064.46 4886.6 2
"2950" 6.48 4679.16 5071.64 4896.68 2
"2951" 6.49 4687.1 5073.37 4906.76 2
"2952" 6.5 4699.82 5090.58 4916.85 2
"2953" 6.51 4714.59 5097.18 4926.95 2
"2954" 6.52 4720.96 5107.91 4937.05 2
"2955" 6.53 4738.59 5125.31 4947.16 2
"2956" 6.54 4745.73 5138.58 4957.28 2
"2957" 6.55 4740.19 5146.29 4967.41 2
"2958" 6.56 4754.51 5151.29 4977.55 2
"2959" 6.57 4775.15 5167.85 4987.69 2
"2960" 6.58 4773.28 5166.28 4997.84 2
"2961" 6.59 4781.12 5181.69 5008 2
"2962" 6.6 4797.99 5195.5 5018.17 2
"2963" 6.61 4811.56 5205.6 5028.34 2
"2964" 6.62 4817.07 5228.59 5038.52 2
"2965" 6.63 4830.93 5218.42 5048.71 2
"2966" 6.64 4849.84 5231.61 5058.91 2
"2967" 6.65 4844.89 5242.2 5069.12 2
"2968" 6.66 4855.77 5264.65 5079.33 2
"2969" 6.67 4867.3 5257.57 5089.55 2
"2970" 6.68 4872.7 5279.79 5099.78 2
"2971" 6.69 4896.33 5285.74 5110.01 2
"2972" 6.7 4893.13 5297.16 5120.25 2
"2973" 6.71 4918.43 5304.65 5130.5 2
"2974" 6.72 4926.93 5317.31 5140.76 2
"2975" 6.73 4928.14 5338.97 5151.03 2
"2976" 6.74 4939.1 5348.07 5161.3 2
"2977" 6.75 4945.19 5357.14 5171.58 2
"2978" 6.76 4964.25 5350.59 5181.87 2
"2979" 6.77 4966.99 5366.35 5192.17 2
"2980" 6.78 4981.78 5378.51 5202.47 2
"2981" 6.79 4991.77 5395.41 5212.78 2
"2982" 6.8 4993.6 5403.6 5223.1 2
"2983" 6.81 5010.3 5413.31 5233.43 2
"2984" 6.82 5016.31 5431.35 5243.76 2
"2985" 6.83 5028.95 5434.24 5254.11 2
"2986" 6.84 5045.57 5439.86 5264.46 2
"2987" 6.85 5049.36 5463.62 5274.81 2
"2988" 6.86 5057.85 5472.88 5285.18 2
"2989" 6.87 5074.02 5478.74 5295.55 2
"2990" 6.88 5087.47 5476.15 5305.93 2
"2991" 6.89 5096.49 5494.95 5316.32 2
"2992" 6.9 5103.1 5510.32 5326.71 2
"2993" 6.91 5116.74 5513.86 5337.11 2
"2994" 6.92 5129.46 5531.47 5347.52 2
"2995" 6.93 5131.37 5542.85 5357.94 2
"2996" 6.94 5147.69 5556.55 5368.37 2
"2997" 6.95 5155.02 5566.62 5378.8 2
"2998" 6.96 5167.69 5574.53 5389.24 2
"2999" 6.97 5191.14 5585.3 5399.69 2
"3000" 6.98 5187.16 5600.48 5410.14 2
"3001" 6.99 5203.88 5602.97 5420.6 2
"3002" 7 5212.31 5621.16 5431.07 2
"3003" 7.01 5212.47 5638.54 5441.55 2
"3004" 7.02 5230.88 5633.35 5452.04 2
"3005" 7.03 5241.1 5651.31 5462.53 2
"3006" 7.04 5255.23 5665.1 5473.03 2
"3007" 7.05 5269.51 5672.81 5483.54 2
"3008" 7.06 5275.35 5694.79 5494.05 2
"3009" 7.07 5291.35 5696.64 5504.57 2
"3010" 7.08 5294.16 5703.34 5515.1 2
"3011" 7.09 5311.51 5718.34 5525.64 2
"3012" 7.1 5324.56 5737.72 5536.19 2
"3013" 7.11 5332.68 5751.65 5546.74 2
"3014" 7.12 5334.73 5752.56 5557.3 2
"3015" 7.13 5344.83 5759.07 5567.87 2
"3016" 7.14 5357.92 5766.76 5578.44 2
"3017" 7.15 5369.37 5797.41 5589.03 2
"3018" 7.16 5387.47 5804.43 5599.61 2
"3019" 7.17 5393.26 5815.73 5610.21 2
"3020" 7.18 5402.43 5817.41 5620.82 2
"3021" 7.19 5409.33 5828.6 5631.43 2
"3022" 7.2 5421.45 5855.39 5642.05 2
"3023" 7.21 5444.38 5858.03 5652.68 2
"3024" 7.22 5444.57 5875.82 5663.31 2
"3025" 7.23 5452.97 5889.55 5673.95 2
"3026" 7.24 5477.12 5900.61 5684.6 2
"3027" 7.25 5484.37 5910.23 5695.26 2
"3028" 7.26 5502.71 5929.12 5706.24 2
"3029" 7.27 5522.59 5936.48 5719.05 2
"3030" 7.28 5502.85 5954 5731.87 2
"3031" 7.29 5531.11 5965.53 5744.7 2
"3032" 7.3 5539.25 5973.79 5757.55 2
"3033" 7.31 5557.3 5980.77 5770.4 2
"3034" 7.32 5557.31 6006.65 5783.27 2
"3035" 7.33 5570.93 6019.27 5796.15 2
"3036" 7.34 5582.37 6016.76 5809.04 2
"3037" 7.35 5592.45 6044.36 5821.94 2
"3038" 7.36 5615.56 6048.17 5834.85 2
"3039" 7.37 5607.05 6054.31 5847.77 2
"3040" 7.38 5639.64 6078.15 5860.71 2
"3041" 7.39 5645.17 6098.2 5873.65 2
"3042" 7.4 5643.75 6108.82 5886.61 2
"3043" 7.41 5662.15 6102.54 5899.58 2
"3044" 7.42 5689.31 6138.97 5912.55 2
"3045" 7.43 5686.2 6138.93 5925.55 2
"3046" 7.44 5699.38 6150.44 5938.55 2
"3047" 7.45 5721.85 6176.3 5951.56 2
"3048" 7.46 5721.19 6177.63 5964.58 2
"3049" 7.47 5726.62 6192.98 5977.62 2
"3050" 7.48 5746.82 6217.26 5990.66 2
"3051" 7.49 5765.24 6218.93 6003.72 2
"3052" 7.5 5771.78 6237.26 6016.79 2
"3053" 7.51 5784.46 6238.1 6029.87 2
"3054" 7.52 5791.73 6263.69 6042.96 2
"3055" 7.53 5797.54 6266.89 6056.06 2
"3056" 7.54 5819.13 6294.2 6069.17 2
"3057" 7.55 5828.43 6301.92 6082.3 2
"3058" 7.56 5843.69 6307.41 6095.43 2
"3059" 7.57 5846.41 6322.91 6108.58 2
"3060" 7.58 5849.64 6344.95 6121.74 2
"3061" 7.59 5875.95 6351.36 6134.91 2
"3062" 7.6 5875.56 6365.93 6148.09 2
"3063" 7.61 5890.87 6374.65 6161.28 2
"3064" 7.62 5911.36 6399.68 6174.48 2
"3065" 7.63 5910.49 6419.13 6187.69 2
"3066" 7.64 5933.48 6423.99 6200.92 2
"3067" 7.65 5945.4 6443.69 6214.15 2
"3068" 7.66 5954.53 6451.45 6227.4 2
"3069" 7.67 5979.94 6459.76 6240.66 2
"3070" 7.68 5982.3 6484.47 6253.93 2
"3071" 7.69 5993.03 6494.04 6267.2 2
"3072" 7.7 6004.12 6510.06 6280.5 2
"3073" 7.71 6024.11 6521.16 6293.8 2
"3074" 7.72 6038.73 6530.99 6307.11 2
"3075" 7.73 6044.82 6544.93 6320.43 2
"3076" 7.74 6050.59 6558.73 6333.77 2
"3077" 7.75 6061.72 6562.36 6347.12 2
"3078" 7.76 6084.46 6589.74 6360.47 2
"3079" 7.77 6094.76 6606.65 6373.84 2
"3080" 7.78 6103.66 6634.1 6387.22 2
"3081" 7.79 6114.08 6644 6400.61 2
"3082" 7.8 6131.98 6653.91 6414.01 2
"3083" 7.81 6147.24 6656.29 6427.42 2
"3084" 7.82 6152.49 6686.84 6440.85 2
"3085" 7.83 6164.55 6692.93 6454.28 2
"3086" 7.84 6166.9 6709.68 6467.72 2
"3087" 7.85 6201 6722.22 6481.18 2
"3088" 7.86 6204.42 6724.39 6494.65 2
"3089" 7.87 6209.67 6758.59 6508.13 2
"3090" 7.88 6234.02 6755.21 6521.62 2
"3091" 7.89 6242.36 6765.34 6535.12 2
"3092" 7.9 6264.32 6793.92 6548.63 2
"3093" 7.91 6268.57 6795.28 6562.15 2
"3094" 7.92 6275.51 6822.03 6575.68 2
"3095" 7.93 6299.37 6831.5 6589.23 2
"3096" 7.94 6301.06 6844.88 6602.78 2
"3097" 7.95 6319.49 6847.56 6616.35 2
"3098" 7.96 6332.87 6871.48 6629.92 2
"3099" 7.97 6346.08 6891.89 6643.51 2
"3100" 7.98 6371.13 6893.35 6657.11 2
"3101" 7.99 6366.39 6913.2 6670.72 2
"3102" 8 6386.93 6921.31 6684.34 2
"3103" 8.01 6390.08 6951.51 6697.97 2
"3104" 8.02 6421.45 6968.94 6711.61 2
"3105" 8.03 6407.74 6980.21 6725.27 2
"3106" 8.04 6439.06 6989.89 6738.93 2
"3107" 8.05 6448.53 6997.08 6752.6 2
"3108" 8.06 6458.88 7012.54 6766.29 2
"3109" 8.07 6469.19 7031.12 6779.99 2
"3110" 8.08 6484.56 7031.11 6793.69 2
"3111" 8.09 6510.6 7041.7 6807.41 2
"3112" 8.1 6504.9 7062.98 6821.14 2
"3113" 8.11 6521.09 7080.16 6834.88 2
"3114" 8.12 6542.87 7114.21 6848.63 2
"3115" 8.13 6544.08 7113.66 6862.4 2
"3116" 8.14 6573 7131.14 6876.17 2
"3117" 8.15 6577.45 7147.4 6889.95 2
"3118" 8.16 6587.53 7166.39 6903.75 2
"3119" 8.17 6606.03 7176.41 6917.55 2
"3120" 8.18 6601.61 7200.23 6931.37 2
"3121" 8.19 6640.81 7205.96 6945.19 2
"3122" 8.2 6642.09 7232.72 6959.03 2
"3123" 8.21 6660.39 7231.79 6972.88 2
"3124" 8.22 6659.24 7246 6986.74 2
"3125" 8.23 6684.71 7266.46 7000.61 2
"3126" 8.24 6687.58 7279.24 7014.49 2
"3127" 8.25 6711.48 7300.59 7028.38 2
"3128" 8.26 6731.79 7303.77 7042.29 2
"3129" 8.27 6737.82 7341.24 7056.2 2
"3130" 8.28 6756.1 7337.29 7070.12 2
"3131" 8.29 6765.69 7350.64 7084.06 2
"3132" 8.3 6776.07 7363.99 7098 2
"3133" 8.31 6795.31 7392.68 7111.96 2
